,code,country,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index
796,IDN,Indonesia,2020-03-06,,,37.04,273523621,11188.744,0.694
797,IDN,Indonesia,2020-03-07,4.0,,37.04,273523621,11188.744,0.694
798,IDN,Indonesia,2020-03-08,,,37.04,273523621,11188.744,0.694
799,IDN,Indonesia,2020-03-09,6.0,,37.04,273523621,11188.744,0.694
800,IDN,Indonesia,2020-03-10,,,37.04,273523621,11188.744,0.694
801,IDN,Indonesia,2020-03-11,19.0,,37.04,273523621,11188.744,0.694
802,IDN,Indonesia,2020-03-12,34.0,1.0,37.04,273523621,11188.744,0.694
803,IDN,Indonesia,2020-03-13,,,37.04,273523621,11188.744,0.694
804,IDN,Indonesia,2020-03-14,69.0,4.0,37.04,273523621,11188.744,0.694
805,IDN,Indonesia,2020-03-15,96.0,4.0,40.74,273523621,11188.744,0.694
806,IDN,Indonesia,2020-03-16,117.0,5.0,43.52,273523621,11188.744,0.694
807,IDN,Indonesia,2020-03-17,134.0,5.0,40.74,273523621,11188.744,0.694
808,IDN,Indonesia,2020-03-18,172.0,5.0,40.74,273523621,11188.744,0.694
809,IDN,Indonesia,2020-03-19,172.0,5.0,43.52,273523621,11188.744,0.694
810,IDN,Indonesia,2020-03-20,227.0,19.0,43.52,273523621,11188.744,0.694
811,IDN,Indonesia,2020-03-21,309.0,25.0,43.52,273523621,11188.744,0.694
812,IDN,Indonesia,2020-03-22,450.0,38.0,43.52,273523621,11188.744,0.694
813,IDN,Indonesia,2020-03-23,514.0,48.0,46.3,273523621,11188.744,0.694
814,IDN,Indonesia,2020-03-24,579.0,49.0,46.3,273523621,11188.744,0.694
815,IDN,Indonesia,2020-03-25,686.0,55.0,46.3,273523621,11188.744,0.694
816,IDN,Indonesia,2020-03-26,790.0,58.0,48.15,273523621,11188.744,0.694
817,IDN,Indonesia,2020-03-27,893.0,78.0,48.15,273523621,11188.744,0.694
818,IDN,Indonesia,2020-03-28,1046.0,87.0,48.15,273523621,11188.744,0.694
819,IDN,Indonesia,2020-03-29,1155.0,102.0,50.93,273523621,11188.744,0.694
820,IDN,Indonesia,2020-03-30,1285.0,114.0,50.93,273523621,11188.744,0.694
821,IDN,Indonesia,2020-03-31,1414.0,122.0,50.93,273523621,11188.744,0.694
822,IDN,Indonesia,2020-04-01,1528.0,136.0,50.93,273523621,11188.744,0.694
823,IDN,Indonesia,2020-04-02,1677.0,157.0,50.93,273523621,11188.744,0.694
824,IDN,Indonesia,2020-04-03,1790.0,170.0,50.93,273523621,11188.744,0.694
825,IDN,Indonesia,2020-04-04,1986.0,181.0,50.93,273523621,11188.744,0.694
826,IDN,Indonesia,2020-04-05,2092.0,191.0,50.93,273523621,11188.744,0.694
827,IDN,Indonesia,2020-04-06,2273.0,198.0,50.93,273523621,11188.744,0.694
828,IDN,Indonesia,2020-04-07,2491.0,209.0,60.65,273523621,11188.744,0.694
829,IDN,Indonesia,2020-04-08,2738.0,221.0,60.65,273523621,11188.744,0.694
830,IDN,Indonesia,2020-04-09,2956.0,240.0,60.65,273523621,11188.744,0.694
831,IDN,Indonesia,2020-04-10,3293.0,280.0,71.76,273523621,11188.744,0.694
832,IDN,Indonesia,2020-04-11,3512.0,306.0,71.76,273523621,11188.744,0.694
833,IDN,Indonesia,2020-04-12,3842.0,327.0,71.76,273523621,11188.744,0.694
834,IDN,Indonesia,2020-04-13,4241.0,373.0,71.76,273523621,11188.744,0.694
835,IDN,Indonesia,2020-04-14,4557.0,399.0,71.76,273523621,11188.744,0.694
836,IDN,Indonesia,2020-04-15,4839.0,459.0,71.76,273523621,11188.744,0.694
837,IDN,Indonesia,2020-04-16,5136.0,469.0,71.76,273523621,11188.744,0.694
838,IDN,Indonesia,2020-04-17,5516.0,496.0,71.76,273523621,11188.744,0.694
839,IDN,Indonesia,2020-04-18,5923.0,520.0,71.76,273523621,11188.744,0.694
840,IDN,Indonesia,2020-04-19,6248.0,535.0,71.76,273523621,11188.744,0.694
841,IDN,Indonesia,2020-04-20,6575.0,582.0,71.76,273523621,11188.744,0.694
842,IDN,Indonesia,2020-04-21,6760.0,590.0,71.76,273523621,11188.744,0.694
843,IDN,Indonesia,2020-04-22,7135.0,616.0,71.76,273523621,11188.744,0.694
844,IDN,Indonesia,2020-04-23,7418.0,635.0,71.76,273523621,11188.744,0.694
845,IDN,Indonesia,2020-04-24,7775.0,647.0,80.09,273523621,11188.744,0.694
846,IDN,Indonesia,2020-04-25,8211.0,689.0,80.09,273523621,11188.744,0.694
847,IDN,Indonesia,2020-04-26,8607.0,720.0,80.09,273523621,11188.744,0.694
848,IDN,Indonesia,2020-04-27,8882.0,743.0,80.09,273523621,11188.744,0.694
849,IDN,Indonesia,2020-04-28,9096.0,765.0,80.09,273523621,11188.744,0.694
850,IDN,Indonesia,2020-04-29,9511.0,773.0,80.09,273523621,11188.744,0.694
851,IDN,Indonesia,2020-04-30,9771.0,784.0,80.09,273523621,11188.744,0.694
852,IDN,Indonesia,2020-05-01,10118.0,792.0,80.09,273523621,11188.744,0.694
853,IDN,Indonesia,2020-05-02,10551.0,800.0,80.09,273523621,11188.744,0.694
854,IDN,Indonesia,2020-05-03,10843.0,831.0,74.54,273523621,11188.744,0.694
855,IDN,Indonesia,2020-05-04,11192.0,845.0,74.54,273523621,11188.744,0.694
856,IDN,Indonesia,2020-05-05,11587.0,864.0,74.54,273523621,11188.744,0.694
857,IDN,Indonesia,2020-05-06,12071.0,872.0,74.54,273523621,11188.744,0.694
858,IDN,Indonesia,2020-05-07,12438.0,895.0,74.54,273523621,11188.744,0.694
859,IDN,Indonesia,2020-05-08,12776.0,930.0,74.54,273523621,11188.744,0.694
860,IDN,Indonesia,2020-05-09,13112.0,943.0,74.54,273523621,11188.744,0.694
861,IDN,Indonesia,2020-05-10,13645.0,959.0,74.54,273523621,11188.744,0.694
862,IDN,Indonesia,2020-05-11,14032.0,973.0,74.54,273523621,11188.744,0.694
863,IDN,Indonesia,2020-05-12,14265.0,991.0,74.54,273523621,11188.744,0.694
864,IDN,Indonesia,2020-05-13,14749.0,1007.0,74.54,273523621,11188.744,0.694
865,IDN,Indonesia,2020-05-14,15438.0,1028.0,74.54,273523621,11188.744,0.694
866,IDN,Indonesia,2020-05-15,16006.0,1043.0,74.54,273523621,11188.744,0.694
867,IDN,Indonesia,2020-05-16,16496.0,1076.0,74.54,273523621,11188.744,0.694
868,IDN,Indonesia,2020-05-17,17025.0,1089.0,74.54,273523621,11188.744,0.694
869,IDN,Indonesia,2020-05-18,17514.0,1148.0,74.54,273523621,11188.744,0.694
870,IDN,Indonesia,2020-05-19,18010.0,1191.0,74.54,273523621,11188.744,0.694
871,IDN,Indonesia,2020-05-20,18496.0,1221.0,71.76,273523621,11188.744,0.694
872,IDN,Indonesia,2020-05-21,19189.0,1242.0,71.76,273523621,11188.744,0.694
873,IDN,Indonesia,2020-05-22,20162.0,1278.0,71.76,273523621,11188.744,0.694
874,IDN,Indonesia,2020-05-23,20796.0,1326.0,71.76,273523621,11188.744,0.694
875,IDN,Indonesia,2020-05-24,21745.0,1351.0,71.76,273523621,11188.744,0.694
876,IDN,Indonesia,2020-05-25,22271.0,1372.0,71.76,273523621,11188.744,0.694
877,IDN,Indonesia,2020-05-26,22750.0,1391.0,71.76,273523621,11188.744,0.694
878,IDN,Indonesia,2020-05-27,23165.0,1418.0,71.76,273523621,11188.744,0.694
879,IDN,Indonesia,2020-05-28,23851.0,1473.0,71.76,273523621,11188.744,0.694
880,IDN,Indonesia,2020-05-29,24538.0,1496.0,71.76,273523621,11188.744,0.694
881,IDN,Indonesia,2020-05-30,25216.0,1520.0,71.76,273523621,11188.744,0.694
882,IDN,Indonesia,2020-05-31,25773.0,1573.0,71.76,273523621,11188.744,0.694
883,IDN,Indonesia,2020-06-01,26473.0,1613.0,71.76,273523621,11188.744,0.694
884,IDN,Indonesia,2020-06-02,26940.0,1641.0,71.76,273523621,11188.744,0.694
885,IDN,Indonesia,2020-06-03,27549.0,1663.0,71.76,273523621,11188.744,0.694
886,IDN,Indonesia,2020-06-04,28233.0,1698.0,71.76,273523621,11188.744,0.694
887,IDN,Indonesia,2020-06-05,28818.0,1721.0,71.76,273523621,11188.744,0.694
888,IDN,Indonesia,2020-06-06,29521.0,1770.0,71.76,273523621,11188.744,0.694
889,IDN,Indonesia,2020-06-07,30514.0,1801.0,71.76,273523621,11188.744,0.694
890,IDN,Indonesia,2020-06-08,31186.0,1851.0,68.06,273523621,11188.744,0.694
891,IDN,Indonesia,2020-06-09,32033.0,1883.0,68.06,273523621,11188.744,0.694
892,IDN,Indonesia,2020-06-10,33076.0,1923.0,68.06,273523621,11188.744,0.694
893,IDN,Indonesia,2020-06-11,34316.0,1959.0,68.06,273523621,11188.744,0.694
894,IDN,Indonesia,2020-06-12,35295.0,2000.0,68.06,273523621,11188.744,0.694
895,IDN,Indonesia,2020-06-13,36406.0,2048.0,68.06,273523621,11188.744,0.694
896,IDN,Indonesia,2020-06-14,37420.0,2091.0,68.06,273523621,11188.744,0.694
897,IDN,Indonesia,2020-06-15,38277.0,2134.0,68.06,273523621,11188.744,0.694
898,IDN,Indonesia,2020-06-16,39294.0,2198.0,68.06,273523621,11188.744,0.694
899,IDN,Indonesia,2020-06-17,40400.0,2231.0,68.06,273523621,11188.744,0.694
900,IDN,Indonesia,2020-06-18,41431.0,2276.0,68.06,273523621,11188.744,0.694
901,IDN,Indonesia,2020-06-19,42762.0,2339.0,68.06,273523621,11188.744,0.694
902,IDN,Indonesia,2020-06-20,43803.0,2373.0,68.06,273523621,11188.744,0.694
903,IDN,Indonesia,2020-06-21,45029.0,2429.0,68.06,273523621,11188.744,0.694
904,IDN,Indonesia,2020-06-22,45891.0,2465.0,68.06,273523621,11188.744,0.694
905,IDN,Indonesia,2020-06-23,46845.0,2500.0,59.72,273523621,11188.744,0.694
906,IDN,Indonesia,2020-06-24,47896.0,2535.0,59.72,273523621,11188.744,0.694
907,IDN,Indonesia,2020-06-25,49009.0,2573.0,59.72,273523621,11188.744,0.694
908,IDN,Indonesia,2020-06-26,50187.0,2620.0,59.72,273523621,11188.744,0.694
909,IDN,Indonesia,2020-06-27,51427.0,2683.0,59.72,273523621,11188.744,0.694
910,IDN,Indonesia,2020-06-28,52812.0,2720.0,59.72,273523621,11188.744,0.694
911,IDN,Indonesia,2020-06-29,54010.0,2754.0,59.72,273523621,11188.744,0.694
912,IDN,Indonesia,2020-06-30,55092.0,2805.0,54.17,273523621,11188.744,0.694
913,IDN,Indonesia,2020-07-01,56385.0,2876.0,54.17,273523621,11188.744,0.694
914,IDN,Indonesia,2020-07-02,57770.0,2934.0,54.17,273523621,11188.744,0.694
915,IDN,Indonesia,2020-07-03,59394.0,2987.0,54.17,273523621,11188.744,0.694
916,IDN,Indonesia,2020-07-04,60695.0,3036.0,54.17,273523621,11188.744,0.694
917,IDN,Indonesia,2020-07-05,62142.0,3089.0,54.17,273523621,11188.744,0.694
918,IDN,Indonesia,2020-07-06,63749.0,3171.0,54.17,273523621,11188.744,0.694
919,IDN,Indonesia,2020-07-07,64958.0,3241.0,54.17,273523621,11188.744,0.694
920,IDN,Indonesia,2020-07-08,66226.0,3309.0,54.17,273523621,11188.744,0.694
921,IDN,Indonesia,2020-07-09,68079.0,3359.0,54.17,273523621,11188.744,0.694
922,IDN,Indonesia,2020-07-10,70736.0,3417.0,54.17,273523621,11188.744,0.694
923,IDN,Indonesia,2020-07-11,72347.0,3469.0,62.5,273523621,11188.744,0.694
924,IDN,Indonesia,2020-07-12,74018.0,3535.0,62.5,273523621,11188.744,0.694
925,IDN,Indonesia,2020-07-13,75699.0,3606.0,62.5,273523621,11188.744,0.694
926,IDN,Indonesia,2020-07-14,76981.0,3656.0,62.5,273523621,11188.744,0.694
927,IDN,Indonesia,2020-07-15,78572.0,3710.0,62.5,273523621,11188.744,0.694
928,IDN,Indonesia,2020-07-16,80094.0,3797.0,62.5,273523621,11188.744,0.694
929,IDN,Indonesia,2020-07-17,81668.0,3873.0,62.5,273523621,11188.744,0.694
930,IDN,Indonesia,2020-07-18,83130.0,3957.0,62.5,273523621,11188.744,0.694
931,IDN,Indonesia,2020-07-19,84882.0,4016.0,62.5,273523621,11188.744,0.694
932,IDN,Indonesia,2020-07-20,86521.0,4143.0,62.5,273523621,11188.744,0.694
933,IDN,Indonesia,2020-07-21,88214.0,4239.0,62.5,273523621,11188.744,0.694
934,IDN,Indonesia,2020-07-22,89869.0,4320.0,62.5,273523621,11188.744,0.694
935,IDN,Indonesia,2020-07-23,91751.0,4459.0,62.5,273523621,11188.744,0.694
936,IDN,Indonesia,2020-07-24,93657.0,4576.0,62.5,273523621,11188.744,0.694
937,IDN,Indonesia,2020-07-25,95418.0,4665.0,62.5,273523621,11188.744,0.694
938,IDN,Indonesia,2020-07-26,97286.0,4714.0,62.5,273523621,11188.744,0.694
939,IDN,Indonesia,2020-07-27,98778.0,4781.0,62.5,273523621,11188.744,0.694
940,IDN,Indonesia,2020-07-28,100303.0,4838.0,62.5,273523621,11188.744,0.694
941,IDN,Indonesia,2020-07-29,102051.0,4901.0,62.5,273523621,11188.744,0.694
942,IDN,Indonesia,2020-07-30,104432.0,4975.0,62.5,273523621,11188.744,0.694
943,IDN,Indonesia,2020-07-31,106336.0,5058.0,62.5,273523621,11188.744,0.694
944,IDN,Indonesia,2020-08-01,108376.0,5131.0,62.5,273523621,11188.744,0.694
945,IDN,Indonesia,2020-08-02,109936.0,5193.0,62.5,273523621,11188.744,0.694
946,IDN,Indonesia,2020-08-03,111455.0,5236.0,62.5,273523621,11188.744,0.694
947,IDN,Indonesia,2020-08-04,113134.0,5302.0,62.5,273523621,11188.744,0.694
948,IDN,Indonesia,2020-08-05,115056.0,5388.0,62.5,273523621,11188.744,0.694
949,IDN,Indonesia,2020-08-06,116871.0,5452.0,62.5,273523621,11188.744,0.694
950,IDN,Indonesia,2020-08-07,118753.0,5521.0,62.5,273523621,11188.744,0.694
951,IDN,Indonesia,2020-08-08,121226.0,5593.0,62.5,273523621,11188.744,0.694
952,IDN,Indonesia,2020-08-09,123503.0,5658.0,62.5,273523621,11188.744,0.694
953,IDN,Indonesia,2020-08-10,125396.0,5723.0,62.5,273523621,11188.744,0.694
954,IDN,Indonesia,2020-08-11,127083.0,5765.0,59.72,273523621,11188.744,0.694
955,IDN,Indonesia,2020-08-12,128776.0,5824.0,59.72,273523621,11188.744,0.694
956,IDN,Indonesia,2020-08-13,130718.0,5903.0,59.72,273523621,11188.744,0.694
957,IDN,Indonesia,2020-08-14,132816.0,5968.0,59.72,273523621,11188.744,0.694
958,IDN,Indonesia,2020-08-15,135123.0,6021.0,59.72,273523621,11188.744,0.694
959,IDN,Indonesia,2020-08-16,137468.0,6071.0,59.72,273523621,11188.744,0.694
960,IDN,Indonesia,2020-08-17,139549.0,6150.0,59.72,273523621,11188.744,0.694
961,IDN,Indonesia,2020-08-18,141370.0,6207.0,59.72,273523621,11188.744,0.694
962,IDN,Indonesia,2020-08-19,143043.0,6277.0,59.72,273523621,11188.744,0.694
963,IDN,Indonesia,2020-08-20,144945.0,6346.0,59.72,273523621,11188.744,0.694
964,IDN,Indonesia,2020-08-21,147211.0,6418.0,59.72,273523621,11188.744,0.694
965,IDN,Indonesia,2020-08-22,149408.0,6500.0,59.72,273523621,11188.744,0.694
966,IDN,Indonesia,2020-08-23,151498.0,6594.0,59.72,273523621,11188.744,0.694
967,IDN,Indonesia,2020-08-24,153535.0,6680.0,59.72,273523621,11188.744,0.694
968,IDN,Indonesia,2020-08-25,155412.0,6759.0,59.72,273523621,11188.744,0.694
969,IDN,Indonesia,2020-08-26,157859.0,6858.0,59.72,273523621,11188.744,0.694
970,IDN,Indonesia,2020-08-27,160165.0,6944.0,59.72,273523621,11188.744,0.694
971,IDN,Indonesia,2020-08-28,162884.0,7064.0,59.72,273523621,11188.744,0.694
972,IDN,Indonesia,2020-08-29,165887.0,7169.0,59.72,273523621,11188.744,0.694
973,IDN,Indonesia,2020-08-30,169195.0,7261.0,59.72,273523621,11188.744,0.694
974,IDN,Indonesia,2020-08-31,172053.0,7343.0,59.72,273523621,11188.744,0.694
975,IDN,Indonesia,2020-09-01,174796.0,7417.0,59.72,273523621,11188.744,0.694
976,IDN,Indonesia,2020-09-02,177571.0,7505.0,59.72,273523621,11188.744,0.694
977,IDN,Indonesia,2020-09-03,180646.0,7616.0,59.72,273523621,11188.744,0.694
978,IDN,Indonesia,2020-09-04,184268.0,7750.0,59.72,273523621,11188.744,0.694
979,IDN,Indonesia,2020-09-05,187537.0,7832.0,59.72,273523621,11188.744,0.694
980,IDN,Indonesia,2020-09-06,190665.0,7940.0,59.72,273523621,11188.744,0.694
981,IDN,Indonesia,2020-09-07,194109.0,8025.0,59.72,273523621,11188.744,0.694
982,IDN,Indonesia,2020-09-08,196989.0,8130.0,59.72,273523621,11188.744,0.694
983,IDN,Indonesia,2020-09-09,200035.0,8230.0,59.72,273523621,11188.744,0.694
984,IDN,Indonesia,2020-09-10,203342.0,8336.0,59.72,273523621,11188.744,0.694
985,IDN,Indonesia,2020-09-11,207203.0,8456.0,59.72,273523621,11188.744,0.694
986,IDN,Indonesia,2020-09-12,210940.0,8544.0,59.72,273523621,11188.744,0.694
987,IDN,Indonesia,2020-09-13,214757.0,8650.0,59.72,273523621,11188.744,0.694
988,IDN,Indonesia,2020-09-14,218382.0,8723.0,68.98,273523621,11188.744,0.694
989,IDN,Indonesia,2020-09-15,221523.0,8841.0,68.98,273523621,11188.744,0.694
990,IDN,Indonesia,2020-09-16,225030.0,8965.0,68.98,273523621,11188.744,0.694
991,IDN,Indonesia,2020-09-17,228993.0,9100.0,68.98,273523621,11188.744,0.694
992,IDN,Indonesia,2020-09-18,232628.0,9222.0,68.98,273523621,11188.744,0.694
993,IDN,Indonesia,2020-09-19,236519.0,9336.0,68.98,273523621,11188.744,0.694
994,IDN,Indonesia,2020-09-20,240687.0,9448.0,68.98,273523621,11188.744,0.694
995,IDN,Indonesia,2020-09-21,244676.0,9553.0,68.98,273523621,11188.744,0.694
996,IDN,Indonesia,2020-09-22,248852.0,9677.0,68.98,273523621,11188.744,0.694
997,IDN,Indonesia,2020-09-23,252923.0,9837.0,68.98,273523621,11188.744,0.694
998,IDN,Indonesia,2020-09-24,257388.0,9977.0,68.98,273523621,11188.744,0.694
999,IDN,Indonesia,2020-09-25,262022.0,10105.0,68.98,273523621,11188.744,0.694
1000,IDN,Indonesia,2020-09-26,266845.0,10218.0,68.98,273523621,11188.744,0.694
1001,IDN,Indonesia,2020-09-27,271339.0,10308.0,68.98,273523621,11188.744,0.694
1002,IDN,Indonesia,2020-09-28,275213.0,10386.0,68.98,273523621,11188.744,0.694
1003,IDN,Indonesia,2020-09-29,278722.0,10473.0,68.98,273523621,11188.744,0.694
1004,IDN,Indonesia,2020-09-30,282724.0,10601.0,68.98,273523621,11188.744,0.694
1005,IDN,Indonesia,2020-10-01,287008.0,10740.0,68.98,273523621,11188.744,0.694
1006,IDN,Indonesia,2020-10-02,291182.0,10856.0,68.98,273523621,11188.744,0.694
1007,IDN,Indonesia,2020-10-03,295499.0,10972.0,68.98,273523621,11188.744,0.694
1008,IDN,Indonesia,2020-10-04,299506.0,11055.0,68.98,273523621,11188.744,0.694
1009,IDN,Indonesia,2020-10-05,303498.0,11151.0,68.98,273523621,11188.744,0.694
1010,IDN,Indonesia,2020-10-06,307120.0,11253.0,68.98,273523621,11188.744,0.694
1011,IDN,Indonesia,2020-10-07,311176.0,11374.0,68.98,273523621,11188.744,0.694
1012,IDN,Indonesia,2020-10-08,315714.0,11472.0,68.98,273523621,11188.744,0.694
1013,IDN,Indonesia,2020-10-09,320564.0,11580.0,68.98,273523621,11188.744,0.694
1014,IDN,Indonesia,2020-10-10,324658.0,11677.0,,273523621,11188.744,0.694
1015,IDN,Indonesia,2020-10-11,328952.0,11765.0,,273523621,11188.744,0.694
1016,IDN,Indonesia,2020-10-12,333449.0,11844.0,,273523621,11188.744,0.694
1017,IDN,Indonesia,2020-10-13,336716.0,11935.0,,273523621,11188.744,0.694
1018,IDN,Indonesia,2020-10-14,340622.0,12027.0,,273523621,11188.744,0.694
1019,IDN,Indonesia,2020-10-15,344749.0,12156.0,,273523621,11188.744,0.694
1020,IDN,Indonesia,2020-10-16,349160.0,12268.0,,273523621,11188.744,0.694
1021,IDN,Indonesia,2020-10-17,353461.0,12347.0,,273523621,11188.744,0.694
1022,IDN,Indonesia,2020-10-18,357762.0,12431.0,,273523621,11188.744,0.694
1023,IDN,Indonesia,2020-10-19,361867.0,12511.0,,273523621,11188.744,0.694
1024,LAO,Laos,2020-03-25,2.0,0.0,25.93,7275556,6397.36,0.601
1025,LAO,Laos,2020-03-26,2.0,0.0,28.7,7275556,6397.36,0.601
1026,LAO,Laos,2020-03-27,6.0,0.0,28.7,7275556,6397.36,0.601
1027,LAO,Laos,2020-03-28,6.0,0.0,28.7,7275556,6397.36,0.601
1028,LAO,Laos,2020-03-29,6.0,0.0,28.7,7275556,6397.36,0.601
1029,LAO,Laos,2020-03-30,6.0,0.0,96.3,7275556,6397.36,0.601
1030,LAO,Laos,2020-03-31,9.0,0.0,96.3,7275556,6397.36,0.601
1031,LAO,Laos,2020-04-01,9.0,0.0,96.3,7275556,6397.36,0.601
1032,LAO,Laos,2020-04-02,10.0,0.0,96.3,7275556,6397.36,0.601
1033,LAO,Laos,2020-04-03,10.0,0.0,96.3,7275556,6397.36,0.601
1034,LAO,Laos,2020-04-04,10.0,0.0,96.3,7275556,6397.36,0.601
1035,LAO,Laos,2020-04-05,10.0,0.0,96.3,7275556,6397.36,0.601
1036,LAO,Laos,2020-04-06,11.0,0.0,96.3,7275556,6397.36,0.601
1037,LAO,Laos,2020-04-07,12.0,0.0,96.3,7275556,6397.36,0.601
1038,LAO,Laos,2020-04-08,12.0,0.0,96.3,7275556,6397.36,0.601
1039,LAO,Laos,2020-04-09,15.0,0.0,96.3,7275556,6397.36,0.601
1040,LAO,Laos,2020-04-10,16.0,0.0,96.3,7275556,6397.36,0.601
1041,LAO,Laos,2020-04-11,16.0,0.0,96.3,7275556,6397.36,0.601
1042,LAO,Laos,2020-04-12,18.0,0.0,96.3,7275556,6397.36,0.601
1043,LAO,Laos,2020-04-13,19.0,0.0,96.3,7275556,6397.36,0.601
1044,LAO,Laos,2020-04-14,19.0,0.0,96.3,7275556,6397.36,0.601
1045,LAO,Laos,2020-04-15,19.0,0.0,96.3,7275556,6397.36,0.601
1046,LAO,Laos,2020-04-16,19.0,0.0,96.3,7275556,6397.36,0.601
1047,LAO,Laos,2020-04-17,19.0,0.0,96.3,7275556,6397.36,0.601
1048,LAO,Laos,2020-04-18,19.0,0.0,96.3,7275556,6397.36,0.601
1049,LAO,Laos,2020-04-19,19.0,0.0,96.3,7275556,6397.36,0.601
1050,LAO,Laos,2020-04-20,19.0,0.0,96.3,7275556,6397.36,0.601
1051,LAO,Laos,2020-04-21,19.0,0.0,96.3,7275556,6397.36,0.601
1052,LAO,Laos,2020-04-22,19.0,0.0,96.3,7275556,6397.36,0.601
1053,LAO,Laos,2020-04-23,19.0,0.0,96.3,7275556,6397.36,0.601
1054,LAO,Laos,2020-04-24,19.0,0.0,96.3,7275556,6397.36,0.601
1055,LAO,Laos,2020-04-25,19.0,0.0,96.3,7275556,6397.36,0.601
1056,LAO,Laos,2020-04-26,19.0,0.0,96.3,7275556,6397.36,0.601
1057,LAO,Laos,2020-04-27,19.0,0.0,96.3,7275556,6397.36,0.601
1058,LAO,Laos,2020-04-28,19.0,0.0,96.3,7275556,6397.36,0.601
1059,LAO,Laos,2020-04-29,19.0,0.0,96.3,7275556,6397.36,0.601
1060,LAO,Laos,2020-04-30,19.0,0.0,96.3,7275556,6397.36,0.601
1061,LAO,Laos,2020-05-01,19.0,0.0,96.3,7275556,6397.36,0.601
1062,LAO,Laos,2020-05-02,19.0,0.0,96.3,7275556,6397.36,0.601
1063,LAO,Laos,2020-05-03,19.0,0.0,96.3,7275556,6397.36,0.601
1064,LAO,Laos,2020-05-04,19.0,0.0,82.41,7275556,6397.36,0.601
1065,LAO,Laos,2020-05-05,19.0,0.0,82.41,7275556,6397.36,0.601
1066,LAO,Laos,2020-05-06,19.0,0.0,82.41,7275556,6397.36,0.601
1067,LAO,Laos,2020-05-07,19.0,0.0,82.41,7275556,6397.36,0.601
1068,LAO,Laos,2020-05-08,19.0,0.0,82.41,7275556,6397.36,0.601
1069,LAO,Laos,2020-05-09,19.0,0.0,82.41,7275556,6397.36,0.601
1070,LAO,Laos,2020-05-10,19.0,0.0,82.41,7275556,6397.36,0.601
1071,LAO,Laos,2020-05-11,19.0,0.0,82.41,7275556,6397.36,0.601
1072,LAO,Laos,2020-05-12,19.0,0.0,82.41,7275556,6397.36,0.601
1073,LAO,Laos,2020-05-13,19.0,0.0,82.41,7275556,6397.36,0.601
1074,LAO,Laos,2020-05-14,19.0,0.0,82.41,7275556,6397.36,0.601
1075,LAO,Laos,2020-05-15,19.0,0.0,82.41,7275556,6397.36,0.601
1076,LAO,Laos,2020-05-16,19.0,0.0,82.41,7275556,6397.36,0.601
1077,LAO,Laos,2020-05-17,19.0,0.0,82.41,7275556,6397.36,0.601
1078,LAO,Laos,2020-05-18,19.0,0.0,54.63,7275556,6397.36,0.601
1079,LAO,Laos,2020-05-19,19.0,0.0,54.63,7275556,6397.36,0.601
1080,LAO,Laos,2020-05-20,19.0,0.0,54.63,7275556,6397.36,0.601
1081,LAO,Laos,2020-05-21,19.0,0.0,54.63,7275556,6397.36,0.601
1082,LAO,Laos,2020-05-22,19.0,0.0,54.63,7275556,6397.36,0.601
1083,LAO,Laos,2020-05-23,19.0,0.0,54.63,7275556,6397.36,0.601
1084,LAO,Laos,2020-05-24,19.0,0.0,54.63,7275556,6397.36,0.601
1085,LAO,Laos,2020-05-25,19.0,0.0,54.63,7275556,6397.36,0.601
1086,LAO,Laos,2020-05-26,19.0,0.0,54.63,7275556,6397.36,0.601
1087,LAO,Laos,2020-05-27,19.0,0.0,54.63,7275556,6397.36,0.601
1088,LAO,Laos,2020-05-28,19.0,0.0,54.63,7275556,6397.36,0.601
1089,LAO,Laos,2020-05-29,19.0,0.0,54.63,7275556,6397.36,0.601
1090,LAO,Laos,2020-05-30,19.0,0.0,54.63,7275556,6397.36,0.601
1091,LAO,Laos,2020-05-31,19.0,0.0,54.63,7275556,6397.36,0.601
1092,LAO,Laos,2020-06-01,19.0,0.0,43.52,7275556,6397.36,0.601
1093,LAO,Laos,2020-06-02,19.0,0.0,36.11,7275556,6397.36,0.601
1094,LAO,Laos,2020-06-03,19.0,0.0,36.11,7275556,6397.36,0.601
1095,LAO,Laos,2020-06-04,19.0,0.0,36.11,7275556,6397.36,0.601
1096,LAO,Laos,2020-06-05,19.0,0.0,36.11,7275556,6397.36,0.601
1097,LAO,Laos,2020-06-06,19.0,0.0,36.11,7275556,6397.36,0.601
1098,LAO,Laos,2020-06-07,19.0,0.0,36.11,7275556,6397.36,0.601
1099,LAO,Laos,2020-06-08,19.0,0.0,36.11,7275556,6397.36,0.601
1100,LAO,Laos,2020-06-09,19.0,0.0,36.11,7275556,6397.36,0.601
1101,LAO,Laos,2020-06-10,19.0,0.0,36.11,7275556,6397.36,0.601
1102,LAO,Laos,2020-06-11,19.0,0.0,36.11,7275556,6397.36,0.601
1103,LAO,Laos,2020-06-12,19.0,0.0,36.11,7275556,6397.36,0.601
1104,LAO,Laos,2020-06-13,19.0,0.0,36.11,7275556,6397.36,0.601
1105,LAO,Laos,2020-06-14,19.0,0.0,36.11,7275556,6397.36,0.601
1106,LAO,Laos,2020-06-15,19.0,0.0,36.11,7275556,6397.36,0.601
